tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,loser_id,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2024-609,Indian Wells,Hard,128,PM,2024-03-06,207,211095,201611,7-5 4-6 7-6(5),3,R128,188.0,1.0,12.0,128.0,90.0,53.0,10.0,17.0,12.0,21.0,2.0,13.0,129.0,72.0,42.0,21.0,17.0,13.0,22.0
2024-609,Indian Wells,Hard,128,PM,2024-03-06,204,206294,219875,6-4 6-1,3,R128,89.0,1.0,3.0,57.0,33.0,23.0,10.0,8.0,6.0,8.0,1.0,6.0,73.0,41.0,21.0,11.0,9.0,7.0,13.0
2024-609,Indian Wells,Hard,128,PM,2024-03-06,203,214452,213710,6-2 6-0,3,R128,57.0,0.0,1.0,45.0,39.0,27.0,2.0,7.0,1.0,2.0,2.0,6.0,53.0,33.0,14.0,7.0,7.0,6.0,12.0
2024-609,Indian Wells,Hard,128,PM,2024-03-06,200,201585,210886,7-5 6-3,3,R128,92.0,0.0,3.0,62.0,47.0,34.0,6.0,11.0,0.0,2.0,0.0,3.0,69.0,44.0,26.0,10.0,10.0,9.0,13.0
2024-609,Indian Wells,Hard,128,PM,2024-03-06,199,206219,220589,1-6 6-3 7-6(4),3,R128,119.0,2.0,9.0,99.0,58.0,40.0,16.0,14.0,3.0,8.0,2.0,3.0,94.0,70.0,45.0,11.0,14.0,4.0,8.0
2024-609,Indian Wells,Hard,128,PM,2024-03-06,196,211768,201506,6-3 6-1,3,R128,69.0,9.0,9.0,62.0,32.0,24.0,13.0,8.0,8.0,10.0,0.0,2.0,57.0,47.0,22.0,2.0,8.0,7.0,13.0
2024-609,Indian Wells,Hard,128,PM,2024-03-06,195,216133,203533,6-0 6-4,3,R128,70.0,3.0,0.0,53.0,32.0,22.0,13.0,8.0,2.0,3.0,1.0,1.0,48.0,25.0,15.0,7.0,8.0,2.0,7.0
2024-609,Indian Wells,Hard,128,PM,2024-03-06,192,214459,211684,6-2 6-4,3,R128,99.0,2.0,3.0,62.0,29.0,23.0,16.0,9.0,6.0,7.0,0.0,1.0,59.0,34.0,20.0,12.0,9.0,6.0,10.0
2024-609,Indian Wells,Hard,128,PM,2024-03-06,191,216262,216016,4-6 6-2 6-4,3,R128,153.0,5.0,6.0,91.0,50.0,37.0,17.0,14.0,3.0,7.0,3.0,9.0,118.0,73.0,43.0,19.0,14.0,6.0,12.0
2024-609,Indian Wells,Hard,128,PM,2024-03-06,188,215020,201662,6-1 2-6 6-4,3,R128,106.0,3.0,7.0,80.0,48.0,31.0,19.0,13.0,5.0,8.0,3.0,14.0,91.0,53.0,37.0,14.0,12.0,7.0,11.0
2024-609,Indian Wells,Hard,128,PM,2024-03-06,187,220348,203354,7-5 6-3,3,R128,121.0,2.0,2.0,64.0,33.0,20.0,24.0,11.0,1.0,2.0,2.0,4.0,81.0,49.0,30.0,15.0,10.0,11.0,14.0
2024-609,Indian Wells,Hard,128,PM,2024-03-06,184,202600,213550,6-4 7-6(5),3,R128,99.0,0.0,3.0,70.0,44.0,25.0,13.0,11.0,2.0,6.0,0.0,2.0,77.0,46.0,26.0,15.0,11.0,6.0,11.0
2024-609,Indian Wells,Hard,128,PM,2024-03-06,183,223670,202536,5-7 7-6(6) 6-3,3,R128,161.0,2.0,6.0,120.0,75.0,44.0,23.0,16.0,8.0,14.0,3.0,4.0,112.0,60.0,37.0,24.0,17.0,3.0,10.0
2024-609,Indian Wells,Hard,128,PM,2024-03-06,180,211701,213889,7-5 7-6(3),3,R128,117.0,6.0,8.0,81.0,48.0,32.0,15.0,12.0,3.0,7.0,2.0,4.0,89.0,54.0,33.0,15.0,12.0,7.0,12.0
2024-609,Indian Wells,Hard,128,PM,2024-03-06,179,201615,234222,6-3 6-1,3,R128,65.0,0.0,2.0,44.0,27.0,14.0,9.0,8.0,2.0,5.0,0.0,2.0,59.0,38.0,17.0,5.0,8.0,9.0,16.0
2024-609,Indian Wells,Hard,128,PM,2024-03-06,176,221054,214119,6-2 6-3,3,R128,105.0,0.0,8.0,54.0,28.0,19.0,14.0,8.0,8.0,10.0,2.0,3.0,81.0,46.0,25.0,12.0,9.0,10.0,16.0
2024-609,Indian Wells,Hard,128,PM,2024-03-06,175,220548,220714,6-3 6-2,3,R128,95.0,1.0,3.0,81.0,47.0,27.0,19.0,9.0,6.0,8.0,0.0,2.0,47.0,33.0,16.0,4.0,8.0,4.0,9.0
2024-902,Miami,Hard,128,PM,2024-03-18,300,203389,206420,6-3 6-2,3,SF,75.0,5.0,0.0,47.0,24.0,19.0,17.0,9.0,3.0,4.0,1.0,3.0,52.0,31.0,20.0,7.0,8.0,8.0,12.0
2024-902,Miami,Hard,128,PM,2024-03-18,299,214981,201458,6-4 0-6 7-6(2),3,SF,153.0,11.0,3.0,84.0,49.0,40.0,13.0,14.0,4.0,8.0,8.0,6.0,99.0,66.0,50.0,14.0,14.0,9.0,11.0
2024-902,Miami,Hard,128,PM,2024-03-18,298,206420,202468,3-6 6-4 6-4,3,QF,118.0,3.0,7.0,94.0,56.0,44.0,13.0,15.0,5.0,9.0,1.0,3.0,79.0,53.0,35.0,16.0,14.0,4.0,8.0
2024-902,Miami,Hard,128,PM,2024-03-18,297,203389,201614,6-3 6-2,3,QF,80.0,3.0,2.0,49.0,29.0,26.0,12.0,9.0,0.0,0.0,2.0,0.0,53.0,33.0,20.0,10.0,8.0,5.0,8.0
2024-902,Miami,Hard,128,PM,2024-03-18,296,214981,206289,7-5 6-7(4) 6-4,3,QF,168.0,10.0,5.0,104.0,62.0,48.0,21.0,17.0,5.0,8.0,4.0,8.0,118.0,70.0,48.0,23.0,17.0,11.0,16.0
2024-902,Miami,Hard,128,PM,2024-03-18,295,201458,201709,7-6(4) 1-6 6-3,3,QF,175.0,2.0,5.0,94.0,59.0,36.0,14.0,14.0,3.0,9.0,5.0,0.0,116.0,91.0,54.0,10.0,14.0,11.0,16.0
2024-902,Miami,Hard,128,PM,2024-03-18,294,206420,216347,6-4 6-2,3,R16,84.0,8.0,4.0,58.0,34.0,26.0,14.0,9.0,1.0,1.0,3.0,1.0,56.0,40.0,25.0,7.0,9.0,3.0,6.0
2024-902,Miami,Hard,128,PM,2024-03-18,293,202468,215613,7-6(1) 6-3,3,R16,88.0,4.0,0.0,78.0,50.0,33.0,17.0,11.0,6.0,8.0,1.0,0.0,60.0,40.0,23.0,13.0,10.0,3.0,6.0
2024-902,Miami,Hard,128,PM,2024-03-18,292,201614,221103,6-3 1-6 6-2,3,R16,103.0,1.0,1.0,80.0,52.0,36.0,14.0,12.0,5.0,7.0,8.0,3.0,65.0,38.0,29.0,13.0,12.0,2.0,5.0
2024-902,Miami,Hard,128,PM,2024-03-18,291,203389,201514,6-3 6-2,3,R16,89.0,6.0,2.0,71.0,40.0,30.0,16.0,9.0,3.0,3.0,3.0,2.0,55.0,42.0,24.0,5.0,8.0,5.0,8.0
2024-902,Miami,Hard,128,PM,2024-03-18,290,206289,214939,W/O,3,R16,0.0,,,,,,,,,,,,,,,,,,
2024-902,Miami,Hard,128,PM,2024-03-18,289,214981,201619,6-3 7-5,3,R16,84.0,5.0,1.0,63.0,41.0,33.0,11.0,11.0,1.0,2.0,3.0,0.0,63.0,47.0,29.0,7.0,10.0,5.0,8.0
2024-902,Miami,Hard,128,PM,2024-03-18,288,201458,211107,7-5 6-1,3,R16,107.0,5.0,3.0,76.0,45.0,34.0,14.0,10.0,2.0,3.0,0.0,5.0,62.0,38.0,22.0,9.0,9.0,9.0,13.0
2024-902,Miami,Hard,128,PM,2024-03-18,287,201709,211843,6-4 7-6(5),3,R16,143.0,1.0,0.0,70.0,49.0,31.0,16.0,11.0,4.0,6.0,0.0,1.0,81.0,61.0,37.0,10.0,11.0,6.0,9.0
2024-902,Miami,Hard,128,PM,2024-03-18,286,216347,222328,6-7(7) 6-4 6-4,3,R32,153.0,2.0,3.0,98.0,73.0,49.0,14.0,16.0,5.0,8.0,7.0,4.0,99.0,55.0,37.0,22.0,16.0,3.0,8.0
2024-902,Miami,Hard,128,PM,2024-03-18,285,206420,201499,6-4 3-6 6-3,3,R32,125.0,9.0,5.0,94.0,60.0,42.0,18.0,14.0,6.0,8.0,9.0,2.0,73.0,53.0,38.0,10.0,14.0,0.0,3.0
2024-902,Miami,Hard,128,PM,2024-03-18,284,215613,211148,6-2 3-6 6-0,3,R32,111.0,1.0,1.0,73.0,51.0,33.0,11.0,11.0,4.0,7.0,0.0,1.0,89.0,56.0,30.0,12.0,12.0,12.0,19.0
2024-902,Miami,Hard,128,PM,2024-03-18,283,202468,220367,7-5 6-4,3,R32,101.0,1.0,1.0,63.0,44.0,31.0,8.0,11.0,6.0,9.0,1.0,4.0,80.0,58.0,34.0,8.0,11.0,8.0,13.0
2024-902,Miami,Hard,128,PM,2024-03-18,282,221103,206219,6-4 6-0,3,R32,64.0,6.0,3.0,44.0,24.0,18.0,12.0,8.0,2.0,3.0,2.0,9.0,58.0,36.0,22.0,5.0,8.0,6.0,11.0
2024-902,Miami,Hard,128,PM,2024-03-18,281,201614,211768,7-6(4) 7-5,3,R32,108.0,12.0,4.0,79.0,51.0,38.0,14.0,12.0,3.0,4.0,16.0,2.0,76.0,46.0,32.0,18.0,12.0,7.0,9.0
2024-902,Miami,Hard,128,PM,2024-03-18,280,201514,214082,7-5 6-2,3,R32,88.0,2.0,1.0,55.0,33.0,20.0,15.0,10.0,1.0,3.0,1.0,3.0,59.0,42.0,22.0,8.0,10.0,4.0,9.0
2024-902,Miami,Hard,128,PM,2024-03-18,279,203389,220589,6-1 6-2,3,R32,71.0,3.0,5.0,48.0,28.0,21.0,9.0,7.0,3.0,4.0,0.0,5.0,55.0,38.0,19.0,3.0,8.0,5.0,11.0
2024-902,Miami,Hard,128,PM,2024-03-18,278,206289,215035,7-5 6-4,3,R32,125.0,6.0,2.0,85.0,55.0,39.0,14.0,11.0,8.0,9.0,3.0,3.0,88.0,55.0,38.0,13.0,11.0,5.0,8.0
2024-902,Miami,Hard,128,PM,2024-03-18,277,214939,211533,6-3 6-1,3,R32,69.0,2.0,1.0,56.0,33.0,24.0,14.0,8.0,2.0,2.0,2.0,3.0,46.0,24.0,14.0,10.0,8.0,2.0,6.0
2024-902,Miami,Hard,128,PM,2024-03-18,276,201619,216133,6-4 7-6(5),3,R32,103.0,3.0,1.0,71.0,42.0,30.0,19.0,11.0,4.0,5.0,5.0,0.0,88.0,51.0,34.0,20.0,11.0,5.0,7.0
2024-902,Miami,Hard,128,PM,2024-03-18,275,214981,203501,6-3 6-7(3) 6-4,3,R32,144.0,16.0,3.0,106.0,60.0,47.0,22.0,16.0,5.0,7.0,9.0,1.0,95.0,66.0,42.0,18.0,15.0,6.0,10.0
2024-902,Miami,Hard,128,PM,2024-03-18,274,201458,221012,6-4 7-5,3,R32,117.0,2.0,5.0,76.0,49.0,36.0,15.0,11.0,5.0,7.0,7.0,1.0,72.0,41.0,29.0,13.0,11.0,6.0,10.0
2024-902,Miami,Hard,128,PM,2024-03-18,273,211107,206242,6-2 6-3,3,R32,90.0,2.0,5.0,59.0,38.0,30.0,9.0,8.0,0.0,0.0,2.0,3.0,51.0,34.0,20.0,8.0,9.0,3.0,7.0
2024-902,Miami,Hard,128,PM,2024-03-18,272,201709,213889,6-2 2-6 6-4,3,R32,102.0,1.0,2.0,72.0,47.0,38.0,12.0,13.0,0.0,2.0,2.0,4.0,71.0,45.0,34.0,13.0,13.0,1.0,4.0
2024-902,Miami,Hard,128,PM,2024-03-18,271,211843,214544,6-4 1-6 6-1,3,R32,122.0,1.0,5.0,82.0,55.0,33.0,10.0,12.0,6.0,11.0,3.0,6.0,76.0,50.0,31.0,8.0,12.0,5.0,11.0
2024-902,Miami,Hard,128,PM,2024-03-18,270,216347,202429,6-1 6-1,3,R64,67.0,2.0,1.0,42.0,26.0,20.0,11.0,7.0,4.0,4.0,2.0,9.0,48.0,29.0,17.0,5.0,7.0,6.0,11.0
2024-902,Miami,Hard,128,PM,2024-03-18,269,222328,221237,6-4 6-4,3,R64,81.0,5.0,5.0,60.0,35.0,31.0,12.0,10.0,4.0,4.0,5.0,2.0,57.0,38.0,27.0,10.0,10.0,5.0,7.0
2024-902,Miami,Hard,128,PM,2024-03-18,268,201499,201603,6-2 6-1,3,R64,75.0,1.0,1.0,56.0,38.0,23.0,11.0,8.0,3.0,4.0,3.0,4.0,52.0,32.0,14.0,8.0,7.0,6.0,11.0
2024-902,Miami,Hard,128,PM,2024-03-18,267,206420,202499,6-3 6-4,3,R64,83.0,8.0,6.0,67.0,45.0,38.0,9.0,10.0,9.0,9.0,4.0,6.0,60.0,37.0,24.0,10.0,9.0,2.0,4.0
2024-902,Miami,Hard,128,PM,2024-03-18,266,211148,220465,7-6(8) 7-5,3,R64,126.0,2.0,0.0,79.0,49.0,35.0,15.0,12.0,4.0,7.0,0.0,2.0,83.0,69.0,44.0,2.0,12.0,2.0,6.0
2024-902,Miami,Hard,128,PM,2024-03-18,265,215613,204411,6-4 6-3,3,R64,89.0,2.0,1.0,67.0,47.0,28.0,11.0,10.0,4.0,7.0,1.0,2.0,68.0,44.0,26.0,10.0,9.0,6.0,11.0
2024-902,Miami,Hard,128,PM,2024-03-18,264,220367,215306,6-4 6-2,3,R64,77.0,0.0,4.0,47.0,33.0,22.0,5.0,9.0,2.0,5.0,2.0,3.0,61.0,46.0,25.0,3.0,9.0,0.0,6.0
2024-902,Miami,Hard,128,PM,2024-03-18,263,202468,202684,6-4 4-1 RET,3,R64,70.0,5.0,1.0,42.0,25.0,19.0,12.0,8.0,3.0,4.0,0.0,3.0,57.0,33.0,20.0,9.0,7.0,4.0,7.0
2024-902,Miami,Hard,128,PM,2024-03-18,262,221103,206408,6-1 6-2,3,R64,77.0,5.0,6.0,61.0,39.0,34.0,7.0,8.0,5.0,5.0,0.0,1.0,55.0,35.0,21.0,5.0,7.0,2.0,6.0
2024-902,Miami,Hard,128,PM,2024-03-18,261,206219,201551,6-4 3-6 6-3,3,R64,105.0,3.0,6.0,78.0,47.0,34.0,15.0,14.0,4.0,8.0,3.0,4.0,83.0,62.0,37.0,9.0,14.0,6.0,11.0
2024-902,Miami,Hard,128,PM,2024-03-18,260,201614,202600,6-1 5-2 RET,3,R64,60.0,3.0,3.0,48.0,24.0,20.0,12.0,7.0,4.0,4.0,0.0,0.0,42.0,32.0,14.0,5.0,7.0,4.0,8.0
2024-902,Miami,Hard,128,PM,2024-03-18,259,211768,202494,6-2 7-6(5),3,R64,90.0,5.0,2.0,64.0,38.0,27.0,17.0,10.0,3.0,4.0,2.0,0.0,62.0,40.0,27.0,12.0,10.0,2.0,5.0
2024-902,Miami,Hard,128,PM,2024-03-18,258,214082,214906,6-0 1-0 RET,3,R64,61.0,0.0,2.0,21.0,13.0,11.0,3.0,4.0,0.0,0.0,1.0,4.0,41.0,24.0,11.0,4.0,4.0,3.0,7.0
2024-902,Miami,Hard,128,PM,2024-03-18,257,201514,201585,6-2 6-1,3,R64,52.0,1.0,0.0,42.0,27.0,20.0,11.0,8.0,2.0,3.0,0.0,0.0,34.0,33.0,11.0,1.0,7.0,2.0,7.0
2024-902,Miami,Hard,128,PM,2024-03-18,256,203389,215713,6-2 6-2,3,R64,62.0,1.0,3.0,45.0,20.0,15.0,17.0,8.0,1.0,2.0,1.0,3.0,43.0,29.0,16.0,2.0,8.0,2.0,7.0
2024-902,Miami,Hard,128,PM,2024-03-18,255,220589,202460,6-1 4-6 6-3,3,R64,114.0,1.0,1.0,73.0,55.0,35.0,10.0,13.0,3.0,7.0,2.0,0.0,81.0,46.0,27.0,15.0,13.0,6.0,13.0
2024-902,Miami,Hard,128,PM,2024-03-18,254,206289,206294,6-2 6-2,3,R64,79.0,2.0,0.0,47.0,30.0,24.0,9.0,8.0,3.0,4.0,2.0,1.0,58.0,31.0,18.0,8.0,8.0,4.0,9.0
2024-902,Miami,Hard,128,PM,2024-03-18,253,215035,201611,7-5 7-5,3,R64,125.0,3.0,2.0,74.0,46.0,28.0,14.0,12.0,4.0,8.0,0.0,5.0,87.0,66.0,38.0,5.0,12.0,8.0,14.0
2024-902,Miami,Hard,128,PM,2024-03-18,252,214939,216016,6-2 6-2,3,R64,87.0,3.0,2.0,54.0,43.0,32.0,6.0,8.0,2.0,2.0,4.0,3.0,54.0,31.0,20.0,8.0,8.0,5.0,9.0
2024-902,Miami,Hard,128,PM,2024-03-18,251,211533,201696,7-6(3) 6-4,3,R64,123.0,3.0,8.0,80.0,41.0,33.0,17.0,11.0,3.0,6.0,4.0,2.0,76.0,64.0,37.0,4.0,11.0,5.0,9.0
2024-902,Miami,Hard,128,PM,2024-03-18,250,216133,206368,6-3 6-2,3,R64,88.0,1.0,4.0,61.0,38.0,31.0,10.0,9.0,2.0,3.0,1.0,4.0,66.0,41.0,21.0,12.0,8.0,3.0,7.0
2024-902,Miami,Hard,128,PM,2024-03-18,249,201619,223670,6-2 6-4,3,R64,75.0,8.0,2.0,67.0,49.0,36.0,8.0,9.0,5.0,6.0,0.0,3.0,51.0,35.0,20.0,5.0,9.0,0.0,4.0
2024-902,Miami,Hard,128,PM,2024-03-18,248,203501,210722,6-2 6-2,3,R64,78.0,4.0,2.0,48.0,34.0,26.0,8.0,8.0,2.0,2.0,1.0,4.0,48.0,22.0,11.0,14.0,8.0,1.0,5.0
2024-902,Miami,Hard,128,PM,2024-03-18,247,214981,220704,3-6 7-5 6-4,3,R64,147.0,6.0,5.0,103.0,59.0,41.0,19.0,16.0,5.0,10.0,2.0,7.0,110.0,73.0,46.0,15.0,15.0,9.0,14.0
2024-902,Miami,Hard,128,PM,2024-03-18,246,221012,211701,4-6 6-3 1-0 RET,3,R64,103.0,4.0,1.0,65.0,37.0,30.0,11.0,11.0,1.0,4.0,2.0,1.0,56.0,32.0,21.0,9.0,10.0,2.0,6.0
2024-902,Miami,Hard,128,PM,2024-03-18,245,201458,220548,7-5 3-6 6-4,3,R64,166.0,3.0,4.0,104.0,77.0,46.0,9.0,16.0,10.0,17.0,6.0,3.0,112.0,77.0,43.0,15.0,15.0,12.0,19.0
2024-902,Miami,Hard,128,PM,2024-03-18,244,211107,259104,7-6(5) 1-0 RET,3,R64,81.0,3.0,1.0,37.0,18.0,15.0,7.0,6.0,2.0,4.0,0.0,6.0,57.0,33.0,20.0,8.0,7.0,5.0,8.0
2024-902,Miami,Hard,128,PM,2024-03-18,243,206242,220348,3-6 6-1 6-4,3,R64,140.0,4.0,1.0,88.0,66.0,42.0,13.0,13.0,6.0,8.0,6.0,0.0,73.0,44.0,27.0,16.0,13.0,2.0,6.0
2024-902,Miami,Hard,128,PM,2024-03-18,242,201709,214643,6-1 4-6 6-3,3,R64,141.0,2.0,0.0,83.0,61.0,40.0,10.0,13.0,3.0,6.0,1.0,8.0,82.0,38.0,24.0,18.0,13.0,8.0,14.0
2024-902,Miami,Hard,128,PM,2024-03-18,241,213889,201615,7-5 6-1,3,R64,92.0,2.0,3.0,55.0,38.0,27.0,6.0,9.0,3.0,6.0,0.0,3.0,85.0,59.0,30.0,8.0,10.0,10.0,17.0
2024-902,Miami,Hard,128,PM,2024-03-18,240,211843,201496,5-7 7-5 6-4,3,R64,198.0,5.0,2.0,120.0,83.0,47.0,22.0,17.0,14.0,19.0,1.0,7.0,130.0,82.0,45.0,24.0,17.0,15.0,21.0
2024-902,Miami,Hard,128,PM,2024-03-18,239,214544,211651,6-4 6-3,3,R64,83.0,3.0,4.0,51.0,39.0,30.0,7.0,9.0,1.0,1.0,3.0,4.0,74.0,44.0,27.0,14.0,10.0,5.0,8.0
2024-902,Miami,Hard,128,PM,2024-03-18,237,202429,211684,6-4 6-2,3,R128,95.0,4.0,7.0,61.0,36.0,30.0,12.0,9.0,3.0,3.0,1.0,2.0,57.0,34.0,21.0,13.0,9.0,2.0,5.0
2024-902,Miami,Hard,128,PM,2024-03-18,236,221237,219875,6-3 6-3,3,R128,80.0,1.0,2.0,50.0,27.0,21.0,13.0,9.0,1.0,2.0,1.0,3.0,58.0,37.0,23.0,6.0,9.0,3.0,7.0
2024-902,Miami,Hard,128,PM,2024-03-18,233,201603,222258,4-6 6-4 6-2,3,R128,134.0,2.0,2.0,91.0,53.0,32.0,23.0,14.0,3.0,6.0,6.0,4.0,89.0,56.0,40.0,14.0,14.0,5.0,10.0
2024-902,Miami,Hard,128,PM,2024-03-18,232,202499,201662,6-4 2-6 6-2,3,R128,121.0,9.0,3.0,85.0,54.0,38.0,15.0,13.0,5.0,8.0,6.0,7.0,91.0,59.0,39.0,12.0,13.0,8.0,12.0
2024-902,Miami,Hard,128,PM,2024-03-18,229,220465,213550,6-2 4-6 6-3,3,R128,123.0,3.0,2.0,77.0,61.0,35.0,9.0,13.0,2.0,6.0,0.0,5.0,105.0,82.0,39.0,13.0,14.0,9.0,16.0
2024-902,Miami,Hard,128,PM,2024-03-18,228,204411,203354,6-3 3-0 RET,3,R128,46.0,0.0,2.0,32.0,20.0,16.0,8.0,6.0,0.0,0.0,1.0,3.0,35.0,26.0,15.0,3.0,6.0,2.0,5.0
2024-902,Miami,Hard,128,PM,2024-03-18,225,215306,213583,6-2 6-3,3,R128,85.0,0.0,1.0,62.0,54.0,33.0,6.0,8.0,7.0,8.0,4.0,0.0,52.0,22.0,12.0,12.0,9.0,4.0,9.0
2024-902,Miami,Hard,128,PM,2024-03-18,224,202684,213631,6-2 6-4,3,R128,84.0,3.0,3.0,51.0,26.0,22.0,14.0,9.0,1.0,2.0,1.0,1.0,55.0,39.0,21.0,8.0,9.0,6.0,10.0
2024-902,Miami,Hard,128,PM,2024-03-18,221,206408,221909,6-4 6-2,3,R128,81.0,1.0,0.0,57.0,40.0,27.0,12.0,9.0,3.0,3.0,1.0,2.0,56.0,32.0,20.0,13.0,9.0,7.0,10.0
2024-902,Miami,Hard,128,PM,2024-03-18,220,201551,204427,6-0 6-3,3,R128,102.0,3.0,0.0,52.0,36.0,26.0,11.0,8.0,3.0,3.0,1.0,3.0,52.0,38.0,19.0,6.0,7.0,3.0,7.0
2024-902,Miami,Hard,128,PM,2024-03-18,217,202600,211337,6-2 6-4,3,R128,99.0,0.0,1.0,55.0,40.0,25.0,9.0,9.0,3.0,5.0,1.0,3.0,63.0,43.0,20.0,11.0,9.0,6.0,11.0
2024-902,Miami,Hard,128,PM,2024-03-18,216,211768,220714,6-3 6-4,3,R128,78.0,6.0,2.0,49.0,20.0,17.0,23.0,10.0,0.0,0.0,2.0,2.0,59.0,36.0,23.0,11.0,9.0,5.0,7.0
2024-902,Miami,Hard,128,PM,2024-03-18,213,214906,201549,6-4 6-1,3,R128,79.0,3.0,2.0,50.0,29.0,19.0,14.0,9.0,3.0,5.0,3.0,3.0,52.0,27.0,19.0,6.0,8.0,3.0,8.0
2024-902,Miami,Hard,128,PM,2024-03-18,212,201585,201493,6-2 6-3,3,R128,70.0,0.0,1.0,59.0,43.0,30.0,8.0,9.0,1.0,2.0,0.0,3.0,59.0,43.0,25.0,4.0,8.0,4.0,8.0
2024-902,Miami,Hard,128,PM,2024-03-18,209,203389,211095,3-6 6-1 6-1,3,R128,106.0,12.0,9.0,93.0,53.0,39.0,19.0,12.0,10.0,12.0,3.0,7.0,77.0,53.0,33.0,7.0,11.0,8.0,13.0
2024-902,Miami,Hard,128,PM,2024-03-18,208,220589,222965,6-0 3-6 6-1,3,R128,99.0,1.0,1.0,63.0,51.0,35.0,6.0,11.0,0.0,1.0,0.0,0.0,61.0,39.0,23.0,9.0,11.0,1.0,6.0
2024-902,Miami,Hard,128,PM,2024-03-18,205,206294,215020,6-4 6-2,3,R128,99.0,4.0,2.0,54.0,35.0,24.0,9.0,9.0,2.0,5.0,2.0,8.0,88.0,50.0,29.0,12.0,9.0,10.0,16.0
2024-902,Miami,Hard,128,PM,2024-03-18,204,201611,201533,6-4 2-6 6-4,3,R128,152.0,2.0,2.0,109.0,82.0,45.0,9.0,14.0,10.0,17.0,0.0,2.0,108.0,76.0,39.0,16.0,14.0,7.0,14.0
2024-902,Miami,Hard,128,PM,2024-03-18,201,216016,203533,6-1 6-3,3,R128,91.0,3.0,3.0,53.0,29.0,22.0,10.0,8.0,6.0,8.0,0.0,3.0,60.0,35.0,16.0,8.0,8.0,4.0,10.0
2024-902,Miami,Hard,128,PM,2024-03-18,200,201696,202434,4-6 6-2 6-2,3,R128,160.0,1.0,2.0,92.0,67.0,39.0,11.0,13.0,6.0,11.0,3.0,3.0,103.0,66.0,37.0,9.0,13.0,10.0,18.0
2024-902,Miami,Hard,128,PM,2024-03-18,197,216133,221024,7-6(1) 6-3,3,R128,86.0,6.0,2.0,65.0,38.0,32.0,17.0,11.0,3.0,4.0,2.0,5.0,60.0,28.0,23.0,15.0,10.0,3.0,5.0
2024-902,Miami,Hard,128,PM,2024-03-18,196,223670,200748,6-3 6-3,3,R128,79.0,2.0,4.0,51.0,30.0,23.0,8.0,9.0,0.0,3.0,2.0,6.0,64.0,36.0,23.0,7.0,9.0,5.0,11.0
2024-902,Miami,Hard,128,PM,2024-03-18,193,203501,214459,3-6 6-3 6-4,3,R128,127.0,4.0,5.0,81.0,58.0,43.0,12.0,14.0,3.0,5.0,5.0,4.0,87.0,53.0,37.0,16.0,14.0,4.0,7.0
2024-902,Miami,Hard,128,PM,2024-03-18,192,220704,214452,6-3 3-6 6-2,3,R128,120.0,3.0,5.0,80.0,46.0,33.0,15.0,13.0,4.0,7.0,6.0,4.0,74.0,52.0,37.0,7.0,13.0,6.0,11.0
2024-902,Miami,Hard,128,PM,2024-03-18,189,211701,202536,6-2 6-4,3,R128,84.0,4.0,4.0,50.0,30.0,24.0,10.0,9.0,0.0,1.0,0.0,1.0,55.0,31.0,17.0,11.0,9.0,3.0,7.0
2024-902,Miami,Hard,128,PM,2024-03-18,188,220548,206374,6-2 6-3,3,R128,86.0,3.0,0.0,71.0,48.0,32.0,8.0,9.0,9.0,11.0,3.0,2.0,45.0,27.0,15.0,5.0,8.0,6.0,11.0
2024-902,Miami,Hard,128,PM,2024-03-18,185,259104,214604,6-3 6-3,3,R128,89.0,0.0,4.0,55.0,38.0,23.0,9.0,9.0,1.0,4.0,0.0,4.0,56.0,41.0,23.0,2.0,9.0,6.0,12.0
2024-902,Miami,Hard,128,PM,2024-03-18,184,220348,211713,7-6(2) 6-2,3,R128,105.0,3.0,2.0,67.0,32.0,24.0,21.0,10.0,2.0,3.0,3.0,1.0,65.0,37.0,24.0,12.0,10.0,4.0,7.0
2024-902,Miami,Hard,128,PM,2024-03-18,181,201709,213710,6-2 3-6 6-4,3,R128,137.0,1.0,2.0,91.0,64.0,36.0,11.0,14.0,7.0,14.0,1.0,1.0,98.0,64.0,34.0,11.0,13.0,4.0,12.0
2024-902,Miami,Hard,128,PM,2024-03-18,180,201615,202663,2-6 6-1 6-4,3,R128,144.0,0.0,5.0,86.0,62.0,40.0,5.0,12.0,8.0,13.0,3.0,4.0,100.0,65.0,41.0,9.0,13.0,11.0,18.0
2024-902,Miami,Hard,128,PM,2024-03-18,177,201496,216262,6-1 6-4,3,R128,78.0,0.0,2.0,52.0,29.0,23.0,12.0,9.0,3.0,5.0,2.0,7.0,60.0,32.0,16.0,10.0,8.0,6.0,11.0
2024-902,Miami,Hard,128,PM,2024-03-18,176,211651,201594,1-6 6-4 6-3,3,R128,118.0,5.0,6.0,82.0,49.0,38.0,11.0,13.0,1.0,5.0,5.0,10.0,97.0,61.0,43.0,11.0,13.0,7.0,11.0
